Wavenumbercm-1,02:10:58
3000,0.0279798839991717
2996,0.0342251352434489
2992,0.0422958725314851
2988,0.0493810175121849
2984,0.0534950651649184
2980,0.0543521421999582
2976,0.0517700933563639
2972,0.0460127316531684
2968,0.0386607153999545
2964,0.0319196134881704
2960,0.027290799972247
2956,0.0248433981791821
2952,0.0239467225989861
2948,0.0242643468865545
2944,0.0251396649220952
2940,0.0252190377217996
2936,0.0235677444499884
2932,0.0202995730743494
2928,0.0156546976704075
2924,0.00975378986229163
2920,0.00386678909701727
2916,0.000830752525973351
2912,0.00233105542029532
2908,0.00641819380947899
2904,0.00998424094910363
2900,0.012049912712061
2896,0.0133425964945839
2892,0.0145169087080206
2888,0.0156277082187991
2884,0.0165718703883514
2880,0.017131034458231
2876,0.0168467109857567
2872,0.0156131287735923
2868,0.013897074901236
2864,0.0119248177489019
2860,0.0094279795410036
2856,0.00657086806883524
2852,0.00456924106537819
2848,0.00459124031704568
2844,0.00631254203426923
2840,0.00847792893970304
2836,0.0103365802331723
2832,0.0117760247443652
2828,0.0127452381877939
2824,0.0131717878708228
2820,0.0131576581524858
2816,0.0127811710398119
2812,0.0120068255120643
2808,0.0110716252229825
2804,0.0105227632064957
2800,0.0105188571052362
2796,0.0105209182708332
2792,0.0100744996155327
2788,0.00947402603686814
2784,0.00924583040349054
2780,0.0093745438422202
2776,0.00945814066653303
2772,0.00932195157452424
2768,0.00910415644665113
2764,0.00887787845500668
2760,0.00859958857858734
2756,0.00833903658133364
2752,0.00824850033885689
2748,0.0083084128058309
2744,0.0083428948936336
2740,0.00823299859750637
2736,0.00800815111300243
2732,0.0077894305581671
2728,0.00771752835845431
2724,0.00784447095667909
2720,0.00803977042574733
2716,0.00815900662960251
2712,0.00822824989986779
2708,0.00832596984549528
2704,0.00843306669317141
2700,0.00856713796807371
2696,0.00895546796448448
2692,0.00972216831279706
2688,0.0104227978744502
2684,0.0103601331403556
2680,0.0094162357566268
2676,0.00819937524112112
2672,0.00732258153129617
2668,0.00687827351411618
2664,0.00667857071591681
2660,0.00662382339547969
2656,0.00666072107587509
2652,0.00668665209326533
2648,0.0067053900421218
2644,0.00686564370054682
2640,0.00718965375764134
2636,0.00743140625943104
2632,0.00738982684111038
2628,0.00720819956886836
2624,0.00715299444227403
2620,0.00725648260982309
2616,0.00737439066409584
2612,0.00745071255549972
2608,0.00752402811133922
2604,0.00757145020293538
2600,0.00748353873230427
2596,0.00721617321701592
2592,0.00687585189173722
2588,0.00667654170147941
2584,0.00681218331251218
2580,0.00733978728673154
2576,0.00818003238752086
2572,0.0092361933836292
2568,0.0104612398498877
