Wavenumbercm-1,04:31:56
3000,0.0297091286219016
2996,0.0348314449830234
2992,0.041596049925986
2988,0.0474563913549955
2984,0.0509442961041577
2980,0.0524926394137798
2976,0.0520969972686223
2972,0.0489808686940987
2968,0.043464511298199
2964,0.0374029601471833
2960,0.032553292669253
2956,0.0294213207231496
2952,0.0278183276783082
2948,0.0275835025453481
2944,0.0279812482034547
2940,0.0276502501884136
2936,0.0262182318882948
2932,0.0248249113808175
2928,0.0241352947852865
2924,0.0232655216213219
2920,0.0216413117429262
2916,0.0204001165294807
2912,0.020503322915972
2908,0.0211359512388405
2904,0.0212687722687893
2900,0.0212166619241944
2896,0.0217140932013329
2892,0.0224354577951742
2888,0.0226109607149312
2884,0.0223082317878991
2880,0.0220539907890665
2876,0.0217605457716772
2872,0.0209614571590263
2868,0.0197839286532547
2864,0.0188346581110203
2860,0.0183993391113215
2856,0.0182840713768039
2852,0.0181942368026809
2848,0.0178502173711321
2844,0.0170849767287933
2840,0.0162107313709114
2836,0.0159409252578872
2832,0.0164688771983122
2828,0.0170929900775345
2824,0.01714216561505
2820,0.016764772407829
2816,0.0164428775295963
2812,0.0161867976910238
2808,0.0156470405126884
2804,0.0147765652585293
2800,0.0138648464734037
2796,0.0131037626295882
2792,0.0124823429152666
2788,0.0119785301037118
2784,0.0116006084820632
2780,0.0113159843923184
2776,0.0110996500303597
2772,0.0109819680615866
2768,0.010968705670216
2764,0.0109935693998151
2760,0.0110259594040663
2756,0.0111347698610192
2752,0.0113237131467916
2748,0.0114474026944051
2744,0.0113788171994719
2740,0.0111066234366733
2736,0.0106928337460519
2732,0.0102859393743744
2728,0.010141034144378
2724,0.0103819580968239
2720,0.0107893357460388
2716,0.0110605946097549
2712,0.0111834441503516
2708,0.0113106739853405
2704,0.0114343349591061
2700,0.011524598346226
2696,0.0118144039760686
2692,0.0124933186888877
2688,0.013160710532754
2684,0.0130779726049117
2680,0.0120792325064091
2676,0.010804618976181
2672,0.00991496593725107
2668,0.00947090760395538
2664,0.0092032921547361
2660,0.00895466179052054
2656,0.00871068360506875
2652,0.00846889759497335
2648,0.00828092422745502
2644,0.00826224627912808
2640,0.00842874832445993
2636,0.00865398925013015
2632,0.00886708860003226
2628,0.00913121050360211
2624,0.00944597341240004
2620,0.00962373817158295
2616,0.0095319717119478
2612,0.0093205312645553
2608,0.00924169582000015
2604,0.0093479963557358
2600,0.00947613650251307
2596,0.00949828032764159
2592,0.00949626872810368
2588,0.00972720149663441
2584,0.0103298698400597
2580,0.0110677939569516
2576,0.0115662270259175
2572,0.0118275974576665
2568,0.0123051247108571
2564,0.0133588356731378
2560,0.0148787830527785
2556,0.0166876643456397
2552,0.0188875383360486
2548,0.0216122920143738
2544,0.0247300559293101
2540,0.0277535227292432
2536,0.0298679623386254
2532,0.0304064406506197
2528,0.0294123401020559
2524,0.0272972902615107
2520,0.0244294704516669
2516,0.0213830023171371
2512,0.0186911768438399
2508,0.0164614386038484
2504,0.0146814566692539
2500,0.0134212814993076
2496,0.0125527864684335
2492,0.0117793337338621
2488,0.0110457741088313
2484,0.0105942104144422
2480,0.0105815627286148
2476,0.0108806789394598
2472,0.0112418341020593
2468,0.0115218304058773
2464,0.0117507922044017
2460,0.0120615750953989
2456,0.0124826764948852
2452,0.0128483855981907
2448,0.0130297951267065
2444,0.013123213019983
2440,0.0132655402898046
2436,0.0134019091062079
2432,0.0134457333441786
2428,0.0135497374937384
2424,0.013994931608882
2420,0.0147645920507009
2416,0.0155007228817319
2412,0.0159121489967009
2408,0.015913441284171
2404,0.0155269308282233
2400,0.0148767823723943
2396,0.0142068429261224
2392,0.0137247260517432
2388,0.0133934155739393
2384,0.0130694213744874
2380,0.0127902658549413
2376,0.0127516671638113
2372,0.012993064251589
2368,0.0132490968809146
2364,0.0132792929293788
2360,0.0131375163366596
2356,0.0129907512914083
2352,0.012938772243786
2348,0.0131074472474652
2344,0.0135984055121574
2340,0.0142156764048783
2336,0.0145822736786305
2332,0.0147774274769841
2328,0.0153805192814623
2324,0.0168746741598242
2320,0.0194388973102019
2316,0.0229567924816475
2312,0.0266689240736213
2308,0.0291000424779027
2304,0.0290998510780707
2300,0.0269650134413854
2296,0.0240645412723035
2292,0.0214132721870655
2288,0.0189823823916814
2284,0.0165039937413576
2280,0.0143094394476053
2276,0.0128799187919754
2272,0.0122404609672485
2268,0.0127129294391848
2264,0.0153639695696515
2260,0.0202422266425138
2256,0.0248731025582168
2252,0.0260798663944905
2248,0.0231342352841749
2244,0.0184200770085997
2240,0.0147317705932185
2236,0.0129396929770391
2232,0.0124390535515094
2228,0.0124759808181574
2224,0.0127141466024954
2220,0.0130794980499598
2216,0.0135104521321699
2212,0.0137758666760583
2208,0.0136164959296736
2204,0.0131019112877737
2200,0.0125579302048259
2196,0.0121679337126155
2192,0.0119199975532189
2188,0.0120503425487565
2184,0.0128442919236492
2180,0.0137507175011464
2176,0.0138582363398725
2172,0.0134408484659068
2168,0.0137077251814054
2164,0.015185943585608
2160,0.0168535871122818
2156,0.0175749575137965
2152,0.0173374005373835
2148,0.0165945217795786
2144,0.0155500290294913
2140,0.0144539629293016
2136,0.013821666351345
2132,0.013733026913292
2128,0.0136138201142689
2124,0.0130604901863664
2120,0.0122174846574032
2116,0.0114472109585079
2112,0.0108962685853292
2108,0.0105614072802081
2104,0.0104519182900994
2100,0.0103824542660337
2096,0.0101030010022669
2092,0.00974338882941285
2088,0.00965552184574371
2084,0.00981258417549481
2080,0.00984820270526458
2076,0.00974434670438651
2072,0.00993250609171276
2068,0.0104592809784311
2064,0.0107250738050673
2060,0.0103854174863322
2056,0.0098108303203706
2052,0.00948837338211308
2048,0.0094017300614587
2044,0.00941928602622421
2040,0.00965887599878002
2036,0.0100448755718938
2032,0.0102295109467082
2028,0.0102568691931495
2024,0.010432848848117
2020,0.0106122100764007
2016,0.0105473160511182
2012,0.0105835603440535
2008,0.0110238020353446
2004,0.0113196748580166
2000,0.0110153934299472
1996,0.0105721384820176
1992,0.0105580488791963
1988,0.0107225649493324
1984,0.0105077572070215
1980,0.0101786633452842
1976,0.0103877307644646
1972,0.0108069931301485
1968,0.0106400902257091
1964,0.0102658010952002
1960,0.0104718360126954
1956,0.0109786108453589
1952,0.0110796926728046
1948,0.0108971991539204
1944,0.0109309950178094
1940,0.0111137858234127
1936,0.011068849721156
1932,0.0109220936113879
1928,0.0109888051744327
1924,0.0111274655397746
1920,0.0110199898336942
1916,0.0108065017354249
1912,0.0108000553385961
1908,0.0109194884031621
1904,0.0109360307121862
1900,0.0110024333341858
1896,0.01137002598968
1892,0.0118185719377208
1888,0.0119437067276106
1884,0.0118042126136388
1880,0.0117341000037178
1876,0.0118173082118374
1872,0.0118931031137571
1868,0.011871691419949
1864,0.0117220880507249
1860,0.0114195252040893
1856,0.0111499822708455
1852,0.0112630387178607
1848,0.0117970499947331
1844,0.0122284846241275
1840,0.0122548412584715
1836,0.0123269852410196
1832,0.0128404284860421
1828,0.0134496558421108
1824,0.0136945934784131
1820,0.01385344297033
1816,0.01436017349565
1812,0.0149687257237709
1808,0.0151724256730176
1804,0.0150102665315894
1800,0.0148743734099401
1796,0.0147694910712107
1792,0.0143381470501569
1788,0.0136324336156498
1784,0.0131438306326581
1780,0.0130219419823977
1776,0.0128683471438629
1772,0.0123770900683345
1768,0.0118715081280419
1764,0.0119321730039551
1760,0.0128086299668246
1756,0.0147809592359111
1752,0.0181784463053524
1748,0.0227287264579132
1744,0.028160811067773
1740,0.0350708791601118
1736,0.0432505015161113
1732,0.0498218046057724
1728,0.0523523968042671
1724,0.0511300941022716
1720,0.046578451351992
1716,0.0391681144834892
1712,0.0315158581313915
1708,0.0262423778616286
1704,0.0231417510968589
1700,0.0208421422335614
1696,0.0192563610477297
1692,0.0188924381025789
1688,0.0192158155077709
1684,0.0193802113054368
1680,0.0191653534816409
